100589	281
56445	282
44756	283
26273	284
943	285
83264	286
44669	287
37163	288
11490	289
137351	290
124434	291
84098	292
135383	293
113300	294
101939	295
107089	296
89434	297
3181	298
109830	299
399	300
45321	301
73465	302
79527	303
146647	304
108594	305
150710	306
118808	307
155029	308
68964	309
37470	310
89145	311
55899	312
34852	313
21105	314
63901	315
79817	316
61506	317
161565	318
42872	319
32291	320
36568	321
9153	322
42280	323
84302	324
117290	325
134461	326
100132	327
70417	328
70654	329
45250	330
81745	331
154573	332
44796	333
43343	334
34934	335
112161	336
87543	337
30896	338
147425	339
6251	340
116022	341
128169	342
14278	343
95025	344
49342	345
134567	346
62656	347
22635	348
153590	349
19111	350
108075	351
42286	352
35864	353
84702	354
95381	355
14548	356
114880	357
139119	358
117249	359
36304	360
7246	361
17091	362
125469	363
66117	364
20151	365
34605	366
115159	367
59083	368
4753	369
44365	370
126911	371
98324	372
72600	373
154651	374
137503	375
98645	376
151884	377
21313	378
65272	379
52411	380
93454	381
14642	382
84877	383
15737	384
142073	385
113176	386
3687	387
153587	388
80506	389
139569	390
34177	391
85189	392
58621	393
139921	394
95756	395
60355	396
59124	397
71099	398
160926	399
114251	400
69013	401
124112	402
127063	403
155240	404
130534	405
53287	406
83021	407
97294	408
114296	409
36111	410
106656	411
147029	412
119837	413
5515	414
26697	415
84360	416
58639	417
44449	418
8715	419
127164	420
75367	421
114217	422
71730	423
110276	424
82568	425
32521	426
74428	427
79448	428
68103	429
124249	430
114861	431
41985	432
16099	433
69821	434
139626	435
124629	436
138255	437
14774	438
9866	439
58160	440
13506	441
96800	442
62952	443
77249	444
116018	445
86266	446
58669	447
79866	448
23572	449
141488	450
13245	451
140940	452
5504	453
142615	454
95097	455
144867	456
89550	457
106301	458
68054	459
66935	460
133129	461
125277	462
37580	463
162523	464
16109	465
10176	466
8880	467
146910	468
83253	469
5099	470
73361	471
38900	472
121652	473
160581	474
142580	475
37724	476
14225	477
2920	478
87469	479
114792	480
81927	481
13336	482
68084	483
96748	484
20613	485
16181	486
112931	487
143364	488
16990	489
85325	490
23151	491
55047	492
135790	493
106842	494
155532	495
48180	496
46182	497
51580	498
137855	499
90584	500
61882	501
26312	502
10989	503
99296	504
33377	505
24864	506
88786	507
85472	508
21489	509
111820	510
129485	511
36188	512
91725	513
100135	514
152549	515
79619	516
160230	517
17613	518
46163	519
117704	520
118560	521
62806	522
110742	523
123080	524
7299	525
157355	526
79310	527
74999	528
162100	529
161245	530
138796	531
110802	532
49659	533
115614	534
53799	535
118980	536
56139	537
12154	538
1210	539
24010	540
141568	541
14801	542
58764	543
130950	544
26950	545
43434	546
33028	547
61515	548
2944	549
38466	550
5983	551
86708	552
68042	553
97536	554
69373	555
119338	556
151829	557
5960	558
52238	559
91444	560
78657	561
147734	562
146311	563
14969	564
56400	565
27502	566
116537	567
125724	568
111821	569
122435	570
156484	571
62714	572
150392	573
102295	574
107684	575
104575	576
60224	577
60138	578
92707	579
32864	580
146486	581
22633	582
2643	583
33106	584
65296	585
116296	586
88731	587
22096	588
54310	589
17035	590
70103	591
114876	592
44471	593
71516	594
140089	595
115585	596
157064	597
98743	598
63776	599
78570	600
151511	601
84918	602
95628	603
132890	604
28799	605
154783	606
35747	607
154563	608
69124	609
50212	610
38475	611
159952	612
8742	613
122443	614
77371	615
50814	616
111841	617
48986	618
148891	619
109608	620
148763	621
78614	622
37834	623
87748	624
53187	625
117746	626
66932	627
4648	628
75401	629
84571	630
124009	631
136435	632
150101	633
65920	634
56213	635
53604	636
127185	637
65128	638
117359	639
85843	640
31825	641
34905	642
82235	643
80917	644
145083	645
82829	646
106281	647
10949	648
42038	649
9794	650
136298	651
3931	652
99555	653
145410	654
159823	655
47949	656
47332	657
93988	658
97115	659
117420	660
47393	661
22982	662
152863	663
65410	664
126922	665
76409	666
133788	667
62258	668
149708	669
67051	670
154280	671
94321	672
79947	673
22520	674
90629	675
151116	676
10815	677
74202	678
67571	679
159067	680
129535	681
88119	682
83188	683
103145	684
12644	685
152484	686
53609	687
26847	688
99112	689
30614	690
119818	691
44576	692
928	693
24206	694
69958	695
107081	696
51773	697
147388	698
132906	699
103496	700
123670	701
109660	702
6292	703
36119	704
150640	705
146134	706
99180	707
89049	708
25056	709
45888	710
23437	711
71161	712
31186	713
51696	714
52479	715
52669	716
63574	717
77564	718
1129	719
95988	720
112310	721
153243	722
54712	723
119051	724
37003	725
73256	726
84006	727
38749	728
123528	729
102035	730
147420	731
39528	732
67782	733
76492	734
70012	735
15750	736
136408	737
109726	738
102385	739
110206	740
104553	741
22227	742
114591	743
84339	744
141610	745
151435	746
16926	747
63889	748
62950	749
77290	750
117218	751
30315	752
35886	753
120640	754
150279	755
20602	756
121188	757
73419	758
119546	759
21274	760
112605	761
144875	762
119789	763
98402	764
63273	765
136753	766
77787	767
108400	768
9550	769
150834	770
90825	771
48420	772
27647	773
57477	774
138316	775
16195	776
92108	777
3037	778
160504	779
65171	780
53664	781
144469	782
161587	783
10826	784
130163	785
134856	786
66478	787
6573	788
15578	789
998	790
126640	791
7183	792
100211	793
139302	794
118614	795
138599	796
101805	797
72308	798
8030	799
58274	800
62223	801
140867	802
59108	803
156198	804
64334	805
87493	806
150621	807
129191	808
138971	809
48294	810
127231	811
31993	812
94611	813
23070	814
8178	815
104156	816
156270	817
5845	818
1454	819
143065	820
110380	821
52657	822
123529	823
24943	824
30219	825
152453	826
90456	827
149286	828
124021	829
42940	830
34026	831
65012	832
56604	833
84412	834
70158	835
130108	836
38061	837
146243	838
763	839
96463	840
72757	841
23215	842
79950	843
80442	844
35415	845
13655	846
162540	847
139850	848
4020	849
17046	850
73415	851
155885	852
84790	853
46397	854
123054	855
113171	856
3362	857
114754	858
100463	859
160372	860
69633	861
150915	862
134664	863
152944	864
15386	865
32548	866
88092	867
144549	868
28255	869
79305	870
160813	871
40192	872
12206	873
99525	874
3298	875
134825	876
55567	877
155597	878
15532	879
96660	880
18153	881
29096	882
115686	883
28281	884
126726	885
98926	886
48220	887
42299	888
154829	889
1364	890
42441	891
152020	892
105227	893
154939	894
74317	895
48738	896
17776	897
55853	898
99813	899
7593	900
23281	901
1921	902
137636	903
122665	904
125079	905
45754	906
111294	907
90335	908
147206	909
20033	910
56308	911
49409	912
110564	913
122862	914
26763	915
5827	916
147825	917
66936	918
29047	919
86581	920
74098	921
131553	922
110475	923
56004	924
113843	925
140273	926
157097	927
75040	928
143588	929
146346	930
62799	931
42992	932
25563	933
133258	934
51516	935
106477	936
99007	937
125987	938
143683	939
114569	940
150718	941
44795	942
141621	943
67112	944
134794	945
158238	946
80378	947
16952	948
110285	949
133716	950
79441	951
141945	952
162252	953
115758	954
121804	955
9772	956
60555	957
16675	958
6513	959
116487	960
65693	961
158392	962
58994	963
39982	964
58064	965
55986	966
32853	967
144546	968
153419	969
99341	970
1182	971
77353	972
92570	973
10982	974
122278	975
60040	976
127898	977
60722	978
24282	979
6424	980
27044	981
14585	982
114068	983
41277	984
4278	985
8927	986
156971	987
88746	988
1081	989
38486	990
32104	991
3512	992
78002	993
147392	994
98125	995
56461	996
103102	997
68638	998
89358	999
43050	1000
93217	1001
76181	1002
97884	1003
52996	1004
1582	1005
72802	1006
50054	1007
78295	1008
16819	1009
131958	1010
58792	1011
147780	1012
44494	1013
83489	1014
124264	1015
46058	1016
91259	1017
39744	1018
68290	1019
135373	1020
55913	1021
46128	1022
108110	1023
49229	1024
46146	1025
84800	1026
117845	1027
59678	1028
121465	1029
58652	1030
14367	1031
90	1032
6766	1033
56949	1034
109599	1035
38177	1036
111231	1037
81086	1038
61407	1039
35158	1040
33471	1041
83611	1042
62567	1043
12005	1044
44896	1045
40015	1046
154324	1047
104549	1048
60427	1049
92059	1050
54047	1051
101843	1052
123400	1053
29349	1054
120366	1055
153404	1056
35202	1057
53842	1058
11448	1059
58337	1060
25436	1061
99415	1062
25389	1063
152432	1064
98640	1065
38452	1066
68203	1067
151078	1068
133655	1069
85909	1070
98396	1071
97652	1072
19220	1073
55097	1074
79479	1075
67272	1076
141018	1077
57591	1078
125619	1079
159560	1080
159524	1081
15483	1082
50900	1083
80027	1084
25338	1085
62414	1086
82835	1087
127991	1088
80045	1089
94491	1090
42976	1091
99088	1092
34681	1093
26336	1094
42073	1095
21555	1096
140256	1097
114716	1098
2468	1099
110063	1100
161820	1101
80872	1102
161998	1103
68339	1104
142309	1105
143	1106
97048	1107
18591	1108
86003	1109
30648	1110
31800	1111
90636	1112
124613	1113
41636	1114
47026	1115
108211	1116
143255	1117
73034	1118
131488	1119
76797	1120
3460	1121
137376	1122
129073	1123
93645	1124
35000	1125
136416	1126
160480	1127
147764	1128
55505	1129
140892	1130
65342	1131
87328	1132
65663	1133
39407	1134
5220	1135
83572	1136
129667	1137
135962	1138
121181	1139
11824	1140
50195	1141
24819	1142
6279	1143
123553	1144
52969	1145
87706	1146
159630	1147
160850	1148
93416	1149
18557	1150
103797	1151
147039	1152
151759	1153
53353	1154
108824	1155
122704	1156
14570	1157
31404	1158
48129	1159
42966	1160
91810	1161
74405	1162
80278	1163
113426	1164
38285	1165
32637	1166
74764	1167
74734	1168
154436	1169
59168	1170
71529	1171
69428	1172
78905	1173
119601	1174
22509	1175
32760	1176
126602	1177
156328	1178
116886	1179
98806	1180
129311	1181
63104	1182
75312	1183
24958	1184
99681	1185
151592	1186
68252	1187
72720	1188
123775	1189
87799	1190
112100	1191
6842	1192
68479	1193
87380	1194
3071	1195
135625	1196
110641	1197
15324	1198
41602	1199
76204	1200
12526	1201
129770	1202
68292	1203
76304	1204
152110	1205
22209	1206
39721	1207
130899	1208
51997	1209
62670	1210
161527	1211
78808	1212
52759	1213
101601	1214
125052	1215
131070	1216
46547	1217
104917	1218
149951	1219
76415	1220
129298	1221
63575	1222
83776	1223
107103	1224
88324	1225
44177	1226
70168	1227
43074	1228
79282	1229
154643	1230
136275	1231
137866	1232
147291	1233
3308	1234
159449	1235
132650	1236
67191	1237
91364	1238
79146	1239
13719	1240
70282	1241
99985	1242
45617	1243
33628	1244
119647	1245
116183	1246
129091	1247
65437	1248
46778	1249
152848	1250
10866	1251
76757	1252
60535	1253
19243	1254
25001	1255
83191	1256
69541	1257
120930	1258
34982	1259
142089	1260
103793	1261
117567	1262
51305	1263
61967	1264
158468	1265
45632	1266
114946	1267
58236	1268
146518	1269
149225	1270
162143	1271
85931	1272
158014	1273
154943	1274
9024	1275
156426	1276
58597	1277
77658	1278
24345	1279
108496	1280
57871	1281
99283	1282
146648	1283
17398	1284
145007	1285
123501	1286
7768	1287
69618	1288
107809	1289
133499	1290
162266	1291
1010	1292
85098	1293
124725	1294
115210	1295
21979	1296
85667	1297
151263	1298
6182	1299
87583	1300
7791	1301
49022	1302
73798	1303
116697	1304
77721	1305
127745	1306
91620	1307
35791	1308
120279	1309
160864	1310
76804	1311
7025	1312
48553	1313
90875	1314
30966	1315
72296	1316
162402	1317
8605	1318
87057	1319
109640	1320
21855	1321
102718	1322
61160	1323
71892	1324
35635	1325
47055	1326
103758	1327
78686	1328
7827	1329
11051	1330
56089	1331
5171	1332
11265	1333
147288	1334
73274	1335
16454	1336
136994	1337
151431	1338
6469	1339
79622	1340
40664	1341
34680	1342
48059	1343
114575	1344
13508	1345
9955	1346
49422	1347
103100	1348
56084	1349
6791	1350
38870	1351
4368	1352
40582	1353
153846	1354
72446	1355
48112	1356
24669	1357
148418	1358
114558	1359
137671	1360
106844	1361
90702	1362
96573	1363
104564	1364
89731	1365
6260	1366
53446	1367
10294	1368
42921	1369
69839	1370
130812	1371
148868	1372
52351	1373
132172	1374
74057	1375
55175	1376
125702	1377
117530	1378
109402	1379
15790	1380
93929	1381
21666	1382
93617	1383
84402	1384
159433	1385
24039	1386
102705	1387
96170	1388
132115	1389
160661	1390
78444	1391
57305	1392
94693	1393
160852	1394
42861	1395
83580	1396
136149	1397
51722	1398
50073	1399
27583	1400
47938	1401
42391	1402
156580	1403
94885	1404
65421	1405
121786	1406
77976	1407
111771	1408
80908	1409
74442	1410
122359	1411
151313	1412
120782	1413
123091	1414
35997	1415
83123	1416
46294	1417
139219	1418
22453	1419
15003	1420
68393	1421
110095	1422
131194	1423
35542	1424
159654	1425
1039	1426
112131	1427
66954	1428
87949	1429
49691	1430
43309	1431
122753	1432
124384	1433
83728	1434
143657	1435
97769	1436
101977	1437
101386	1438
146905	1439
134958	1440
6972	1441
13629	1442
41546	1443
46578	1444
36322	1445
99724	1446
143915	1447
87256	1448
19012	1449
45255	1450
52402	1451
98913	1452
7833	1453
28341	1454
80132	1455
155231	1456
23929	1457
79251	1458
134499	1459
151135	1460
23190	1461
52901	1462
31759	1463
61653	1464
152011	1465
134800	1466
123989	1467
33637	1468
20472	1469
147155	1470
136585	1471
155501	1472
148501	1473
47639	1474
139483	1475
91510	1476
104154	1477
12911	1478
141328	1479
107134	1480
21803	1481
56331	1482
39024	1483
83480	1484
149055	1485
52865	1486
16693	1487
102959	1488
123950	1489
13375	1490
68527	1491
37831	1492
30724	1493
99865	1494
135546	1495
67032	1496
136863	1497
56669	1498
86125	1499
142215	1500
75106	1501
38331	1502
94865	1503
80291	1504
45114	1505
126496	1506
137044	1507
148599	1508
101252	1509
40759	1510
119862	1511
109305	1512
51157	1513
114749	1514
112893	1515
89328	1516
114635	1517
158967	1518
119832	1519
23869	1520
121919	1521
135616	1522
153200	1523
151367	1524
101451	1525
59013	1526
58162	1527
135955	1528
42163	1529
58182	1530
16608	1531
104031	1532
139031	1533
15270	1534
85888	1535
118085	1536
7600	1537
57265	1538
80141	1539
140920	1540
37056	1541
4337	1542
149846	1543
70019	1544
116881	1545
91079	1546
143291	1547
15404	1548
113009	1549
72219	1550
52410	1551
9989	1552
117638	1553
10943	1554
137539	1555
120979	1556
22735	1557
84989	1558
113617	1559
151272	1560
110690	1561
25432	1562
20285	1563
62778	1564
8854	1565
27895	1566
75409	1567
110041	1568
47776	1569
140634	1570
73674	1571
160837	1572
41916	1573
54699	1574
84127	1575
27086	1576
6378	1577
111237	1578
18806	1579
62338	1580
122557	1581
6480	1582
6604	1583
102935	1584
120040	1585
25174	1586
95158	1587
72945	1588
12855	1589
46117	1590
91863	1591
96227	1592
107598	1593
154293	1594
15329	1595
152496	1596
141623	1597
11410	1598
124421	1599
155881	1600
131127	1601
96025	1602
40229	1603
32586	1604
159245	1605
77748	1606
58089	1607
40507	1608
39258	1609
35488	1610
149324	1611
116440	1612
144633	1613
151032	1614
57613	1615
146443	1616
109593	1617
94099	1618
21308	1619
119938	1620
51302	1621
42626	1622
69360	1623
95843	1624
35720	1625
108711	1626
107011	1627
12039	1628
126429	1629
97946	1630
97866	1631
36772	1632
95879	1633
69145	1634
140132	1635
39836	1636
74334	1637
49205	1638
105628	1639
118942	1640
20470	1641
79470	1642
8465	1643
145646	1644
39939	1645
2542	1646
74481	1647
153092	1648
17842	1649
69540	1650
35461	1651
73574	1652
51844	1653
50979	1654
119631	1655
129784	1656
109375	1657
30500	1658
76002	1659
95644	1660
105061	1661
107229	1662
94779	1663
147946	1664
68099	1665
24918	1666
98293	1667
102144	1668
82230	1669
20351	1670
138760	1671
54294	1672
125980	1673
35792	1674
86136	1675
7897	1676
90618	1677
146213	1678
30716	1679
150954	1680
47640	1681
158688	1682
4679	1683
35474	1684
134560	1685
30382	1686
12527	1687
57138	1688
5310	1689
39674	1690
96564	1691
27434	1692
71688	1693
137309	1694
147346	1695
80385	1696
1873	1697
5128	1698
12313	1699
55608	1700
106051	1701
14804	1702
87081	1703
90676	1704
160568	1705
38045	1706
28206	1707
128034	1708
51137	1709
49541	1710
31128	1711
161060	1712
89197	1713
147052	1714
5337	1715
27170	1716
118362	1717
38945	1718
71251	1719
157171	1720
23102	1721
3234	1722
26002	1723
124904	1724
105869	1725
22310	1726
72898	1727
41807	1728
142867	1729
87805	1730
107465	1731
12828	1732
118439	1733
109948	1734
80547	1735
149364	1736
24276	1737
45343	1738
101054	1739
46471	1740
119	1741
82726	1742
99504	1743
5266	1744
149963	1745
132646	1746
82614	1747
33912	1748
56471	1749
112164	1750
118202	1751
12865	1752
109743	1753
103807	1754
25931	1755
137031	1756
30128	1757
141994	1758
74002	1759
85152	1760
37853	1761
132041	1762
144634	1763
37556	1764
15363	1765
32095	1766
54168	1767
14621	1768
91212	1769
66786	1770
72255	1771
37872	1772
12816	1773
18682	1774
133109	1775
86692	1776
93795	1777
83181	1778
70939	1779
40260	1780
72514	1781
65048	1782
102620	1783
141762	1784
33323	1785
161491	1786
44656	1787
16521	1788
137475	1789
13938	1790
90736	1791
103035	1792
68351	1793
24213	1794
24073	1795
121	1796
152402	1797
47604	1798
5169	1799
78108	1800
53337	1801
12988	1802
118105	1803
74052	1804
71849	1805
160766	1806
143473	1807
160337	1808
115922	1809
82907	1810
106823	1811
23788	1812
23484	1813
138504	1814
119023	1815
40874	1816
78698	1817
55665	1818
109695	1819
28488	1820
88741	1821
132225	1822
75489	1823
63746	1824
1299	1825
48449	1826
53449	1827
110712	1828
6817	1829
54853	1830
122559	1831
136042	1832
3618	1833
148808	1834
123078	1835
135100	1836
158062	1837
147248	1838
33037	1839
13381	1840
2373	1841
149326	1842
141029	1843
137800	1844
58603	1845
108895	1846
62579	1847
13512	1848
8737	1849
70880	1850
68477	1851
110947	1852
82902	1853
110523	1854
119451	1855
134028	1856
34587	1857
140286	1858
52181	1859
130721	1860
30179	1861
107952	1862
59205	1863
130735	1864
15913	1865
74549	1866
24779	1867
37587	1868
150603	1869
153848	1870
14522	1871
136214	1872
154724	1873
86320	1874
36167	1875
90269	1876
55759	1877
138559	1878
109072	1879
88210	1880
126130	1881
157400	1882
1211	1883
11429	1884
18177	1885
25278	1886
58040	1887
76816	1888
16609	1889
155945	1890
110036	1891
3965	1892
70002	1893
37772	1894
123075	1895
155331	1896
128572	1897
83524	1898
97485	1899
46517	1900
88382	1901
50597	1902
15122	1903
36659	1904
161410	1905
24115	1906
78397	1907
52269	1908
43688	1909
141599	1910
4133	1911
133980	1912
62464	1913
115780	1914
61828	1915
50620	1916
24617	1917
78096	1918
90631	1919
7810	1920
31837	1921
116763	1922
150796	1923
33493	1924
128147	1925
121955	1926
205	1927
101901	1928
60737	1929
147744	1930
4518	1931
35394	1932
120713	1933
16632	1934
152434	1935
130324	1936
56428	1937
80038	1938
54958	1939
125745	1940
1951	1941
58006	1942
108749	1943
65617	1944
16700	1945
151945	1946
101815	1947
134597	1948
53256	1949
147005	1950
70810	1951
53103	1952
134069	1953
58101	1954
134593	1955
124876	1956
68880	1957
107338	1958
9360	1959
153931	1960
23480	1961
122883	1962
25995	1963
146427	1964
9471	1965
113135	1966
65904	1967
13931	1968
58518	1969
72285	1970
137139	1971
144347	1972
147870	1973
119077	1974
104573	1975
34612	1976
61826	1977
150820	1978
43668	1979
137461	1980
78250	1981
88499	1982
12669	1983
43948	1984
52330	1985
28784	1986
99846	1987
115891	1988
96789	1989
13904	1990
33648	1991
105522	1992
26984	1993
161013	1994
117101	1995
144909	1996
142952	1997
84003	1998
18121	1999
3330	2000
129702	2001
19381	2002
73897	2003
90407	2004
80302	2005
109167	2006
70910	2007
47653	2008
134757	2009
114167	2010
134006	2011
151599	2012
146406	2013
32271	2014
116634	2015
2355	2016
77133	2017
77	2018
39547	2019
41247	2020
145301	2021
156901	2022
39670	2023
63500	2024
56463	2025
17651	2026
145606	2027
4263	2028
70914	2029
3363	2030
237	2031
132820	2032
122426	2033
80062	2034
74104	2035
51834	2036
17728	2037
29918	2038
79717	2039
56999	2040
82121	2041
121946	2042
88347	2043
32504	2044
36374	2045
104767	2046
95727	2047
98186	2048
142880	2049
93835	2050
69060	2051
66774	2052
157338	2053
79202	2054
79928	2055
31026	2056
51395	2057
12256	2058
42615	2059
56044	2060
102400	2061
90159	2062
47450	2063
95225	2064
13793	2065
2248	2066
59711	2067
104185	2068
160843	2069
131980	2070
42273	2071
138387	2072
154242	2073
123533	2074
133005	2075
107301	2076
120149	2077
22479	2078
75583	2079
35044	2080
143449	2081
83066	2082
57008	2083
34524	2084
22299	2085
98821	2086
74957	2087
4870	2088
94127	2089
77388	2090
84211	2091
105643	2092
96635	2093
57832	2094
160988	2095
23037	2096
51337	2097
85870	2098
18445	2099
75424	2100
54061	2101
154796	2102
150307	2103
146339	2104
35054	2105
58888	2106
137742	2107
97356	2108
113367	2109
98127	2110
127622	2111
65339	2112
152083	2113
145699	2114
136699	2115
84236	2116
21474	2117
38283	2118
39227	2119
24285	2120
74667	2121
116344	2122
2987	2123
118405	2124
91093	2125
103783	2126
130658	2127
4634	2128
155032	2129
48488	2130
120086	2131
54057	2132
92786	2133
118789	2134
39906	2135
142960	2136
54956	2137
28302	2138
150048	2139
141198	2140
49761	2141
67184	2142
38655	2143
148747	2144
21964	2145
140475	2146
121818	2147
84630	2148
99592	2149
87807	2150
112607	2151
4430	2152
33535	2153
144907	2154
92446	2155
91077	2156
36867	2157
104177	2158
121357	2159
2810	2160
160153	2161
124288	2162
22911	2163
84715	2164
118812	2165
148576	2166
88816	2167
156839	2168
69703	2169
155313	2170
53677	2171
156690	2172
74814	2173
126744	2174
95583	2175
56240	2176
154776	2177
103357	2178
144241	2179
102440	2180
92725	2181
73671	2182
144838	2183
153750	2184
78176	2185
77598	2186
132668	2187
54211	2188
33435	2189
106364	2190
125373	2191
104223	2192
27	2193
141447	2194
29016	2195
104916	2196
2160	2197
64016	2198
588	2199
73868	2200
4086	2201
24338	2202
32091	2203
94691	2204
150619	2205
74445	2206
132091	2207
106430	2208
79181	2209
86194	2210
88484	2211
123581	2212
92896	2213
160923	2214
131231	2215
106100	2216
28479	2217
1231	2218
41041	2219
23385	2220
126702	2221
153340	2222
104186	2223
60162	2224
151642	2225
14924	2226
47828	2227
13355	2228
39776	2229
131098	2230
126792	2231
153211	2232
140027	2233
119873	2234
37699	2235
92702	2236
32422	2237
98979	2238
2732	2239
23257	2240
142756	2241
47030	2242
96535	2243
105066	2244
160754	2245
35399	2246
2587	2247
100969	2248
56636	2249
155561	2250
130548	2251
159444	2252
43438	2253
150887	2254
77937	2255
50148	2256
135354	2257
110801	2258
46618	2259
127440	2260
140130	2261
36422	2262
83206	2263
57378	2264
104913	2265
14555	2266
149337	2267
65840	2268
26269	2269
94183	2270
155247	2271
96917	2272
148715	2273
46782	2274
44962	2275
89294	2276
146888	2277
78506	2278
71357	2279
69499	2280
137889	2281
52776	2282
112188	2283
156349	2284
122626	2285
147347	2286
34703	2287
101857	2288
5851	2289
139587	2290
134679	2291
637	2292
99731	2293
55140	2294
24576	2295
153937	2296
26472	2297
39587	2298
114905	2299
58394	2300
69907	2301
47735	2302
57448	2303
83523	2304
150275	2305
162499	2306
121680	2307
52434	2308
97619	2309
90007	2310
2022	2311
48826	2312
96052	2313
122742	2314
112379	2315
143704	2316
104940	2317
142718	2318
106233	2319
138745	2320
6431	2321
119996	2322
86157	2323
39349	2324
11064	2325
44850	2326
73385	2327
146262	2328
68097	2329
36592	2330
108982	2331
74448	2332
136944	2333
12078	2334
35703	2335
96172	2336
85907	2337
139621	2338
154215	2339
21897	2340
60727	2341
112484	2342
159529	2343
2073	2344
54277	2345
103408	2346
2125	2347
4955	2348
91926	2349
60440	2350
7320	2351
106707	2352
113999	2353
6403	2354
8892	2355
1943	2356
112195	2357
7640	2358
25853	2359
144087	2360
81388	2361
117725	2362
81734	2363
1766	2364
69793	2365
17075	2366
97667	2367
69309	2368
5406	2369
161550	2370
63973	2371
10567	2372
71151	2373
95276	2374
91722	2375
112358	2376
130101	2377
11958	2378
144017	2379
72928	2380
152893	2381
37248	2382
155964	2383
100169	2384
109398	2385
88163	2386
88527	2387
117689	2388
136382	2389
17855	2390
118315	2391
89335	2392
12396	2393
27632	2394
149246	2395
61240	2396
134984	2397
17701	2398
112061	2399
59644	2400
26406	2401
9415	2402
37647	2403
34025	2404
89565	2405
103187	2406
131479	2407
432	2408
86551	2409
48147	2410
125009	2411
16106	2412
149822	2413
54638	2414
75535	2415
81029	2416
104197	2417
66787	2418
13320	2419
160791	2420
40176	2421
99187	2422
153918	2423
158575	2424
13717	2425
120391	2426
14929	2427
37020	2428
48935	2429
97751	2430
127144	2431
1046	2432
69770	2433
101529	2434
129829	2435
99880	2436
21866	2437
77280	2438
12995	2439
90024	2440
43909	2441
34841	2442
110932	2443
9474	2444
34161	2445
130843	2446
4335	2447
146178	2448
52542	2449
120715	2450
156760	2451
36871	2452
130034	2453
101341	2454
113428	2455
71257	2456
153299	2457
22406	2458
85136	2459
4066	2460
146934	2461
105589	2462
149331	2463
67905	2464
132662	2465
30055	2466
91900	2467
105462	2468
38468	2469
142809	2470
157044	2471
82382	2472
127923	2473
60833	2474
88024	2475
3539	2476
77490	2477
62365	2478
40342	2479
145361	2480
45998	2481
76963	2482
25616	2483
24723	2484
138361	2485
146661	2486
127086	2487
126497	2488
95358	2489
161580	2490
88565	2491
89797	2492
87957	2493
120405	2494
104567	2495
85577	2496
108735	2497
158093	2498
161186	2499
52612	2500
24291	2501
90638	2502
